feature_index,street_name,city,score
208697,HEBERT LANE,134,71.0
208698,ERINS WAY,134,43.0
208699,ERINS WAY,134,43.0
208700,ERINS WAY,134,43.0
208701,STANDISH ROAD,44,23.5
208702,STANDISH ROAD,44,23.5
208706,PILGRIM AVENUE,44,23.5
208717,ROLLING MEADOWS LANE,128,23.5
208722,ALDEN HILL ROAD,134,43.0
208723,WHISPERING PINE DRIVE,328,55.5
208724,COPPERBEECH CIRCLE,328,55.5
208725,ARBOR LANE,347,83.5
208726,COVENTRY LANE,347,43.0
208727,ARTHUR G PERNOKAS DRIVE,347,71.0
208728,SHAKER HILL LANE,347,71.0
208782,NOTTINGHAM DRIVE,85,43.0
208784,BALMORAL DRIVE,85,43.0
208785,BALMORAL DRIVE,85,43.0
208847,ROUTE 6A,261,19.5
208848,ROUTE 6A,261,19.5
208849,ROUTE 6A,261,19.5
208851,ROUTE 6A,261,19.5
208882,KATTAIL ROAD,141,55.5
208885,KELLY LANE,141,23.5
208887,PRINCETON ROAD,141,23.5
208893,BRECKWOOD CIRCLE,281,43.0
208894,GREEN WAY,281,83.5
208895,KAMUDA STREET,281,23.5
208898,ASHLEY LANE,71,55.5
208901,CLAIRE CIRCLE,141,55.5
208902,BABICK LAKE DRIVE,141,23.5
208903,COLD SPRING LANE,141,55.5
208906,TREFRY LANE,286,23.5
208907,TREFRY LANE,286,23.5
208908,TREFRY LANE,286,23.5
208909,WHISPERING WAY,286,55.5
208910,BLUEBERRY COURT,286,23.5
208913,CIDER MILL ROAD,286,23.5
208914,ASHWOOD CIRCLE,271,83.5
208924,VISTA CIRCLE,257,55.5
208925,VISTA CIRCLE,257,55.5
208927,EASTERN LANE,257,55.5
208933,AUTUMN CIRCLE,134,43.0
208935,HUNTINGTON ROAD,35,23.5
208936,HUNTINGTON ROAD,35,23.5
208938,PARSONAGE LANE,213,83.5
208939,JOHN BICKFORD WAY,213,23.5
208940,JOHN BICKFORD WAY,213,23.5
208941,WEST VILLAGE DRIVE,213,55.5
208942,BIRCH ROAD,213,23.5
208944,LENOX STREET,295,23.5
208945,RICHARD BANNA WAY,265,23.5
208947,HAYLEE COURT,265,23.5
208951,SAGE ROAD,105,55.5
209006,KRONVALL LANE,85,43.0
209115,AIRPORT ROAD EXTENSION,327,23.5
209124,RIFFLES LANE,141,55.5
209125,SANDY KNOLL DRIVE,141,83.5
209126,SHELLY LANE,141,83.5
209127,LITTLE POND ROAD,221,23.5
209128,DECOLORES DRIVE,315,23.5
209129,PLYMOUTH AVENUE,44,23.5
209131,MASSACHUSETTS AVENUE,44,23.5
209132,FLETCHER STREET,44,23.5
209136,ELAINE CIRCLE,141,88.5
209137,FALLS BROOK ROAD,141,83.5
209138,FALLS BROOK ROAD,141,83.5
209139,FALLS BROOK ROAD,141,83.5
209163,LONG VIEW LANE,205,23.5
209165,FIELDSTONE CIRCLE,295,83.5
209183,CHIPPER LANE,213,43.0
209184,MASHEE WAY,213,43.0
209187,CLEEK COURT,213,43.0
209188,WEDGE COURT,213,43.0
209189,ASH STREET,318,23.5
209193,KEY WEST BOULEVARD,247,23.5
209194,DUVAL STREET,247,23.5
209216,PARSONS WALK,27,23.5
209220,MICHELLE LEE DRIVE,27,43.0
209221,MAPLE DRIVE,27,23.5
209222,MORRIS HOPE LANE,27,23.5
209310,TREASURE HILL ROAD,342,83.5
209323,ROUTE 6A,261,19.5
209324,ROUTE 6A,261,19.5
209325,ROUTE 6A,261,39.0
209376,ORCHID LANE,19,43.0
209383,COLAB ROAD,295,23.5
209388,PONDVIEW LANE,295,55.5
209389,DELANEY DRIVE,295,71.0
209390,DELANEY DRIVE,295,71.0
209391,APACHE WAY,295,23.5
209393,DECAROLIS DRIVE,295,23.5
209394,REBECCA LANE,295,23.5
209395,CADDY COURT,295,23.5
209396,FAIRWAY DRIVE,295,55.5
209397,BOGIE WAY,295,55.5
209398,PAR LANE,295,55.5
209399,BIRDIE LANE,295,55.5
209404,DIAZ DRIVE,301,43.0
209405,RELLO WAY,301,43.0
209408,PRIMROSE CIRCLE,301,43.0
209409,BLACK OAK CIRCLE,301,43.0
209412,OVERLOOK DRIVE,301,43.0
209413,SEQUOIA ROAD,301,43.0
209414,HEMLOCK LANE,301,43.0
209415,CEDAR LANE,301,43.0
209416,STOCKWELL LANE,320,23.5
209427,INDIAN HOLLOW ROAD,60,23.5
209428,INDIAN HOLLOW ROAD,60,23.5
209443,SAINTS WAY,27,23.5
209450,PARKER HILL DRIVE,97,55.5
209456,FOCOSI LANE,161,43.0
209497,CAMPERDOWN LANE,288,55.5
209501,FIELDSTONE FARM ROAD,288,23.5
209598,ALDEN STREET,213,23.5
209601,MARY SHEPHERD ROAD,158,23.5
209602,WINTER STREET,301,23.5
209603,SUMMER STREET,301,43.0
209604,BOSWORTH DRIVE,244,43.0
209605,DRINKWATER AVENUE,244,71.0
209606,GREENBERG CIRCLE,244,23.5
209607,IVY CIRCLE,244,71.0
209608,LEO EGAN WAY,244,71.0
209609,MARGARET ROAD,244,43.0
209610,POWERS FARM ROAD,244,71.0
209611,PATRICK ROAD,295,23.5
209612,FORTUNE DRIVE,220,83.5
209613,THOMPSON ROAD,220,83.5
209616,CORINTHIAN DRIVE,160,55.5
209617,FACTORY STREET,160,23.5
209618,OBERLIN AVENUE,160,60.5
209619,CARLY WAY,160,60.5
209620,BRIDGET LANE,160,88.5
209621,PERRON WAY,160,60.5
209622,K-MARIE DRIVE,16,23.5
209625,HEMLOCK LANE,101,55.5
209635,PARSONS HILL ROAD,320,23.5
209636,DEXTER LANE,320,23.5
209637,ONION RIVER ROAD,320,55.5
209638,LAFAYETTE LANE,320,23.5
209639,PRINCEMERE LANE,320,23.5
209667,CONSTITUTION CIRCLE,136,55.5
209668,RALEIGH ROAD,136,83.5
209669,RALEIGH ROAD,136,83.5
209670,PARTRIDGE WAY,136,83.5
209671,PARTRIDGE WAY,136,83.5
209672,MANCHESTER CIRCLE,136,83.5
209682,DAISY LANE,161,23.5
209683,DAISY LANE,161,43.0
209694,PLEASANT VIEW DRIVE,113,23.5
209717,BRIANT DRIVE,288,55.5
209718,CAMPERDOWN LANE,288,55.5
209727,MEACHEN ROAD,288,55.5
209728,MEACHEN ROAD,288,55.5
209729,HUNTERS RUN,288,55.5
209833,JOHNSTON WAY,286,43.0
209839,HULLPORTSIDE STREET,142,23.5
209842,NEW ENGLAND SMALL FARM INSTITUTE,24,23.5
209843,NEW ENGLAND SMALL FARM INSTITUTE,24,23.5
209844,ORLANDO COURT,31,23.5
209846,PLANTATION PARKWAY,348,23.5
209847,RALPH STUBBS ROAD,244,71.0
209848,RANDALL WAY,244,71.0
209849,REILLY DRIVE,244,71.0
209851,VANESSA CIRCLE,257,43.0
209852,OLIVIA LANE,257,43.0
209853,MARY WAY,257,43.0
209854,BLUEBERRY LANE,31,55.5
209855,SHERWOOD DRIVE,31,55.5
209856,SHERWOOD DRIVE,31,55.5
209857,COBBLESTONE WAY,31,55.5
209858,COLBY STREET,31,23.5
209859,DOLLY BROOK CIRCLE,31,55.5
209866,FRONT STREET,24,23.5
209870,SQUIRES POND LANE,318,23.5
209876,FRONT STREET,24,23.5
209877,FRONT STREET,24,23.5
209878,ALBA LANE,73,23.5
209880,PAULS DRIVE,280,23.5
209881,NEW ENGLAND SMALL FARM INSTITUTE,24,23.5
209906,MARSDEN COURT,265,23.5
209938,LITTLE MEADOW ROAD,74,23.5
209939,LITTLE MEADOW ROAD,74,23.5
209940,LITTLE MEADOW ROAD,74,23.5
209943,FOXTOWN ROAD,74,23.5
209944,FOXTOWN ROAD,74,23.5
209945,FOXTOWN ROAD,74,23.5
210015,OAK MEADOW ROAD,157,23.5
210016,OAK MEADOW ROAD,157,23.5
210064,ORCHARD HILL ROAD,210,23.5
